r val absval
1.006501300260052023e+00 1.739409372789551878e+00 7.229626310936632105e-02
1.006601320264052912e+00 1.737890961894197561e+00 7.223315235733983319e-02
1.006701340268053579e+00 1.736374066161467056e+00 7.217010458105524440e-02
1.006801360272054469e+00 1.734858683894402454e+00 7.210711970998072429e-02
1.006901380276055136e+00 1.733344813398121520e+00 7.204419767367070682e-02
1.007001400280056025e+00 1.731832452979789494e+00 7.198133840176476617e-02
1.007101420284056914e+00 1.730321600948643512e+00 7.191854182398856044e-02
1.007201440288057581e+00 1.728812255615981952e+00 7.185580787015341531e-02
1.007301460292058470e+00 1.727304415295153772e+00 7.179313647015590771e-02
1.007401480296059137e+00 1.725798078301584049e+00 7.173052755397889280e-02
1.007501500300060027e+00 1.724293242952745109e+00 7.166798105169033817e-02
1.007601520304060916e+00 1.722789907568180290e+00 7.160549689344423985e-02
1.007701540308061583e+00 1.721288070469495723e+00 7.154307500948038634e-02
1.007801560312062472e+00 1.719787729980346791e+00 7.148071533012372025e-02
1.007901580316063139e+00 1.718288884426465435e+00 7.141841778578547628e-02
1.008001600320064028e+00 1.716791532135631515e+00 7.135618230696202935e-02
1.008101620324064918e+00 1.715295671437694347e+00 7.129400882423576891e-02
1.008201640328065585e+00 1.713801300664567373e+00 7.123189726827486301e-02
1.008301660332066474e+00 1.712308418150213507e+00 7.116984756983268934e-02
1.008401680336067141e+00 1.710817022230671114e+00 7.110785965974884826e-02
1.008501700340068030e+00 1.709327111244026254e+00 7.104593346894806649e-02
1.008601720344068919e+00 1.707838683530436663e+00 7.098406892844121019e-02
1.008701740348069587e+00 1.706351737432121540e+00 7.092226596932479921e-02
1.008801760352070476e+00 1.704866271293351110e+00 7.086052452278057689e-02
1.008901780356071143e+00 1.703382283460470159e+00 7.079884452007655093e-02
1.009001800360072032e+00 1.701899772281872725e+00 7.073722589256589699e-02
1.009101820364072921e+00 1.700418736108022966e+00 7.067566857168783301e-02
1.009201840368073588e+00 1.698939173291446503e+00 7.061417248896723065e-02
1.009301860372074477e+00 1.697461082186720871e+00 7.055273757601429607e-02
1.009401880376075145e+00 1.695984461150498390e+00 7.049136376452541652e-02
1.009501900380076034e+00 1.694509308541478632e+00 7.043005098628211946e-02
1.009601920384076923e+00 1.693035622720433286e+00 7.036879917315203015e-02
1.009701940388077590e+00 1.691563402050195508e+00 7.030760825708845529e-02
1.009801960392078479e+00 1.690092644895649032e+00 7.024647817012993900e-02
1.009901980396079146e+00 1.688623349623753711e+00 7.018540884440133132e-02
1.010002000400080036e+00 1.687155514603515538e+00 7.012440021211248375e-02
1.010102020404080925e+00 1.685689138206006410e+00 7.006345220555916520e-02
1.010202040408081592e+00 1.684224218799527328e+00 7.000256475692194502e-02
1.010302060412082481e+00 1.682760754755833865e+00 6.994173779852497219e-02
1.010402080416083148e+00 1.681298744451948490e+00 6.988097126291134553e-02
1.010502100420084037e+00 1.679838186266809030e+00 6.982026508270372522e-02
1.010602120424084926e+00 1.678379078581289097e+00 6.975961919060526262e-02
1.010702140428085594e+00 1.676921419778189870e+00 6.969903351939921166e-02
1.010802160432086483e+00 1.675465208242229442e+00 6.963850800194851254e-02
1.010902180436087150e+00 1.674010442360065909e+00 6.957804257119672153e-02
1.011002200440088039e+00 1.672557120520271390e+00 6.951763716016695627e-02
1.011102220444088928e+00 1.671105241113354900e+00 6.945729170196285329e-02
1.011202240448089595e+00 1.669654802531752136e+00 6.939700612976811012e-02
1.011302260452090485e+00 1.668205803169815704e+00 6.933678037684608275e-02
1.011402280456091152e+00 1.666758241423839326e+00 6.927661437654086818e-02
1.011502300460092041e+00 1.665312115692028749e+00 6.921650806227597208e-02
1.011602320464092930e+00 1.663867424374529058e+00 6.915646136755551621e-02
1.011702340468093597e+00 1.662424165873409576e+00 6.909647422596364164e-02
1.011802360472094486e+00 1.660982338592658758e+00 6.903654657116421733e-02
1.011902380476095153e+00 1.659541940938203952e+00 6.897667833690170058e-02
1.012002400480096043e+00 1.658102971317887642e+00 6.891686945700016553e-02
1.012102420484096710e+00 1.656665428141490315e+00 6.885711986536423301e-02
1.012202440488097599e+00 1.655229309820708927e+00 6.879742949597816848e-02
1.012302460492098488e+00 1.653794614769174443e+00 6.873779828290663141e-02
1.012402480496099155e+00 1.652361341402447170e+00 6.867822616029446714e-02
1.012502500500100044e+00 1.650929488138003443e+00 6.861871306236616563e-02
1.012602520504100712e+00 1.649499053395259596e+00 6.855925892342684680e-02
1.012702540508101601e+00 1.648070035595546212e+00 6.849986367786117802e-02
1.012802560512102490e+00 1.646642433162130548e+00 6.844052726013435950e-02
1.012902580516103157e+00 1.645216244520206095e+00 6.838124960479161074e-02
1.013002600520104046e+00 1.643791468096884811e+00 6.832203064645792079e-02
1.013102620524104713e+00 1.642368102321217771e+00 6.826287031983886699e-02
1.013202640528105603e+00 1.640946145624170294e+00 6.820376855971956032e-02
1.013302660532106492e+00 1.639525596438644151e+00 6.814472530096564451e-02
1.013402680536107159e+00 1.638106453199468682e+00 6.808574047852286593e-02
1.013502700540108048e+00 1.636688714343389695e+00 6.802681402741660166e-02
1.013602720544108715e+00 1.635272378309093222e+00 6.796794588275290039e-02
1.013702740548109604e+00 1.633857443537179099e+00 6.790913597971734439e-02
1.013802760552110493e+00 1.632443908470185168e+00 6.785038425357606262e-02
1.013902780556111161e+00 1.631031771552573506e+00 6.779169063967516173e-02
1.014002800560112050e+00 1.629621031230727102e+00 6.773305507344061505e-02
1.014102820564112717e+00 1.628211685952964727e+00 6.767447749037881766e-02
1.014202840568113606e+00 1.626803734169522953e+00 6.761595782607589256e-02
1.014302860572114495e+00 1.625397174332572359e+00 6.755749601619834288e-02
1.014402880576115162e+00 1.623992004896211538e+00 6.749909199649281599e-02
1.014502900580116052e+00 1.622588224316456662e+00 6.744074570278564551e-02
1.014602920584116719e+00 1.621185831051263238e+00 6.738245707098379500e-02
1.014702940588117608e+00 1.619784823560501019e+00 6.732422603707376163e-02
1.014802960592118497e+00 1.618385200305976213e+00 6.726605253712254762e-02
1.014902980596119164e+00 1.616986959751421926e+00 6.720793650727724389e-02
1.015003000600120053e+00 1.615590100362489734e+00 6.714987788376466926e-02
1.015103020604120720e+00 1.614194620606768771e+00 6.709187660289218924e-02
1.015203040608121610e+00 1.612800518952436146e+00 6.703393260099158035e-02
1.015303060612122499e+00 1.611407793865214266e+00 6.697604581429264514e-02
1.015403080616123166e+00 1.610016443817716469e+00 6.691821617931154043e-02
1.015503100620124055e+00 1.608626467284940409e+00 6.686044363266356594e-02
1.015603120624124722e+00 1.607237862743697843e+00 6.680272811103937780e-02
1.015703140628125611e+00 1.605850628672589542e+00 6.674506955120404483e-02
1.015803160632126501e+00 1.604464763552028383e+00 6.668746788999792285e-02
1.015903180636127168e+00 1.603080265864228471e+00 6.662992306433622447e-02
1.016003200640128057e+00 1.601697134093197583e+00 6.657243501120874152e-02
1.016103220644128724e+00 1.600315366724756272e+00 6.651500366768059447e-02
1.016203240648129613e+00 1.598934962246516100e+00 6.645762897089133037e-02
1.016303260652130502e+00 1.597555919147899184e+00 6.640031085805578326e-02
1.016403280656131169e+00 1.596178235920129307e+00 6.634304926646364398e-02
1.016503300660132059e+00 1.594801911056224153e+00 6.628584413347916870e-02
1.016603320664132726e+00 1.593426943051013955e+00 6.622869539654198390e-02
1.016703340668133615e+00 1.592053330401119959e+00 6.617160299316610095e-02
1.016803360672134504e+00 1.590681071604973962e+00 6.611456686094081825e-02
1.016903380676135171e+00 1.589310165162809652e+00 6.605758693753033262e-02
1.017003400680136060e+00 1.587940609576654172e+00 6.600066316067336458e-02
1.017103420684136728e+00 1.586572403350348104e+00 6.594379546818400495e-02
1.017203440688137617e+00 1.585205544989521487e+00 6.588698379795074334e-02
1.017303460692138506e+00 1.583840033001616687e+00 6.583022808793739800e-02
1.017403480696139173e+00 1.582475865895877076e+00 6.577352827618260234e-02
1.017503500700140062e+00 1.581113042183338591e+00 6.571688430079952736e-02
1.017603520704140729e+00 1.579751560376852382e+00 6.566029609997681149e-02
1.017703540708141619e+00 1.578391418991058615e+00 6.560376361197739481e-02
1.017803560712142508e+00 1.577032616542408450e+00 6.554728677513954604e-02
1.017903580716143175e+00 1.575675151549155162e+00 6.549086552787640458e-02
1.018003600720144064e+00 1.574319022531345036e+00 6.543449980867563354e-02
1.018103620724144731e+00 1.572964228010838683e+00 6.537818955610030791e-02
1.018203640728145620e+00 1.571610766511285284e+00 6.532193470878787378e-02
1.018303660732146509e+00 1.570258636558146570e+00 6.526573520545105034e-02
1.018403680736147177e+00 1.568907836678685719e+00 6.520959098487749683e-02
1.018503700740148066e+00 1.567558365401958032e+00 6.515350198592932685e-02
1.018603720744148733e+00 1.566210221258834023e+00 6.509746814754409361e-02
1.018703740748149622e+00 1.564863402781973223e+00 6.504148940873373530e-02
1.018803760752150511e+00 1.563517908505846377e+00 6.498556570858543546e-02
1.018903780756151178e+00 1.562173736966726567e+00 6.492969698626133157e-02
1.019003800760152068e+00 1.560830886702679221e+00 6.487388318099802931e-02
1.019103820764152735e+00 1.559489356253583869e+00 6.481812423210753238e-02
1.019203840768153624e+00 1.558149144161110389e+00 6.476242007897627107e-02
1.019303860772154513e+00 1.556810248968739208e+00 6.470677066106592101e-02
1.019403880776155180e+00 1.555472669221752868e+00 6.465117591791308405e-02
1.019503900780156069e+00 1.554136403467226701e+00 6.459563578912883020e-02
1.019603920784156736e+00 1.552801450254049698e+00 6.454015021439965527e-02
1.019703940788157626e+00 1.551467808132902082e+00 6.448471913348649553e-02
1.019803960792158515e+00 1.550135475656273298e+00 6.442934248622546323e-02
1.019903980796159182e+00 1.548804451378456237e+00 6.437402021252763840e-02
1.020004000800160071e+00 1.547474733855535467e+00 6.431875225237858318e-02
1.020104020804160738e+00 1.546146321645410771e+00 6.426353854583931324e-02
1.020204040808161627e+00 1.544819213307756955e+00 6.420837903304459082e-02
1.020304060812162517e+00 1.543493407399841422e+00 6.415327365402911930e-02
1.020404080816163184e+00 1.542168902482044412e+00 6.409822234895702631e-02
1.020504100820164073e+00 1.540845697119251456e+00 6.404322505817965083e-02
1.020604120824164740e+00 1.539523789878044502e+00 6.398828172211885879e-02
1.020704140828165629e+00 1.538203179326679049e+00 6.393339228126605767e-02
1.020804160832166518e+00 1.536883864035105463e+00 6.387855667618314026e-02
1.020904180836167185e+00 1.535565842574960760e+00 6.382377484750206831e-02
1.021004200840168075e+00 1.534249113519556396e+00 6.376904673592440065e-02
1.021104220844168742e+00 1.532933675443903576e+00 6.371437228222236182e-02
1.021204240848169631e+00 1.531619526924685726e+00 6.365975142723767632e-02
1.021304260852170520e+00 1.530306666540282468e+00 6.360518411188254007e-02
1.021404280856171187e+00 1.528995092870756967e+00 6.355067027713916239e-02
1.021504300860172076e+00 1.527684804497850601e+00 6.349620986405947465e-02
1.021604320864172744e+00 1.526375800005002281e+00 6.344180281376600450e-02
1.021704340868173633e+00 1.525068077977323799e+00 6.338744906745076568e-02
1.021804360872174522e+00 1.523761637001622038e+00 6.333314856637624335e-02
1.021904380876175189e+00 1.522456475666390086e+00 6.327890125187500547e-02
1.022004400880176078e+00 1.521152592561796357e+00 6.322470706534927265e-02
1.022104420884176745e+00 1.519849986279707910e+00 6.317056594827184790e-02
1.022204440888177635e+00 1.518548655413665127e+00 6.311647784218507584e-02
1.022304460892178524e+00 1.517248598558903483e+00 6.306244268870177250e-02
1.022404480896179191e+00 1.515949814312343324e+00 6.300846042950476733e-02
1.022504500900180080e+00 1.514652301272582102e+00 6.295453100634662569e-02
1.022604520904180747e+00 1.513356058039914576e+00 6.290065436105042596e-02
1.022704540908181636e+00 1.512061083216310164e+00 6.284683043550887138e-02
1.022804560912182525e+00 1.510767375405430935e+00 6.279305917168501172e-02
1.022904580916183193e+00 1.509474933212627157e+00 6.273934051161206282e-02
1.023004600920184082e+00 1.508183755244923541e+00 6.268567439739282376e-02
1.023104620924184749e+00 1.506893840111043215e+00 6.263206077120073156e-02
1.023204640928185638e+00 1.505605186421383523e+00 6.257849957527876483e-02
1.023304660932186527e+00 1.504317792788036012e+00 6.252499075194033196e-02
1.023404680936187194e+00 1.503031657824777323e+00 6.247153424356887558e-02
1.023504700940188084e+00 1.501746780147061866e+00 6.241812999261759504e-02
1.023604720944188751e+00 1.500463158372040917e+00 6.236477794161018884e-02
1.023704740948189640e+00 1.499180791118538858e+00 6.231147803313991790e-02
1.023804760952190529e+00 1.497899677007076713e+00 6.225823020987054229e-02
1.023904780956191196e+00 1.496619814659858383e+00 6.220503441453578697e-02
1.024004800960192085e+00 1.495341202700767091e+00 6.215189058993916826e-02
1.024104820964192752e+00 1.494063839755381817e+00 6.209879867895467392e-02
1.024204840968193642e+00 1.492787724450955533e+00 6.204575862452589574e-02
1.024304860972194531e+00 1.491512855416437411e+00 6.199277036966689691e-02
1.024404880976195198e+00 1.490239231282459720e+00 6.193983385746170550e-02
1.024504900980196087e+00 1.488966850681333609e+00 6.188694903106414791e-02
1.024604920984196754e+00 1.487695712247066204e+00 6.183411583369851500e-02
1.024704940988197643e+00 1.486425814615339513e+00 6.178133420865872250e-02
1.024804960992198533e+00 1.485157156423529967e+00 6.172860409930912284e-02
1.024904980996199200e+00 1.483889736310698426e+00 6.167592544908406110e-02
1.025005001000200089e+00 1.482623552917584187e+00 6.162329820148765985e-02
1.025105021004200756e+00 1.481358604886622521e+00 6.157072230009452696e-02
1.025205041008201645e+00 1.480094890861924029e+00 6.151819768854889514e-02
1.025305061012202534e+00 1.478832409488108013e+00 6.146572431051615382e-02
1.025405081016203201e+00 1.477571159407727208e+00 6.141330210957579583e-02
1.025505101020204091e+00 1.476311139269315564e+00 6.136093102955590683e-02
1.025605121024204758e+00 1.475052347723486701e+00 6.130861101437101029e-02
1.025705141028205647e+00 1.473794783422421206e+00 6.125634200800077894e-02
1.025805161032206536e+00 1.472538445019883735e+00 6.120412395449070786e-02
1.025905181036207203e+00 1.471283331171217901e+00 6.115195679795191325e-02
1.026005201040208092e+00 1.470029440533335618e+00 6.109984048256071609e-02
1.026105221044208760e+00 1.468776771764737754e+00 6.104777495255946096e-02
1.026205241048209649e+00 1.467525323525490366e+00 6.099576015225555842e-02
1.026305261052210538e+00 1.466275094477247354e+00 6.094379602602241486e-02
1.026405281056211205e+00 1.465026083283238023e+00 6.089188251829891207e-02
1.026505301060212094e+00 1.463778288608260869e+00 6.084001957358915746e-02
1.026605321064212761e+00 1.462531709118704448e+00 6.078820713646334445e-02
1.026705341068213651e+00 1.461286343482522954e+00 6.073644515155673940e-02
1.026805361072214540e+00 1.460042190369254866e+00 6.068473356357045878e-02
1.026905381076215207e+00 1.458799248450017627e+00 6.063307231727124713e-02
1.027005401080216096e+00 1.457557516397497643e+00 6.058146135749106764e-02
1.027105421084216763e+00 1.456316992885969386e+00 6.052990062912786545e-02
1.027205441088217652e+00 1.455077676591273850e+00 6.047839007714472803e-02
1.027305461092218541e+00 1.453839566190837873e+00 6.042692964657063459e-02
1.027405481096219209e+00 1.452602660363665033e+00 6.037551928250010913e-02
1.027505501100220098e+00 1.451366957790328760e+00 6.032415893009292207e-02
1.027605521104220765e+00 1.450132457152990550e+00 6.027284853457484659e-02
1.027705541108221654e+00 1.448899157135378424e+00 6.022158804123676351e-02
1.027805561112222543e+00 1.447667056422806242e+00 6.017037739543548008e-02
1.027905581116223210e+00 1.446436153702164606e+00 6.011921654259333447e-02
1.028005601120224100e+00 1.445206447661914195e+00 6.006810542819790433e-02
1.028105621124224767e+00 1.443977936992103750e+00 6.001704399780280474e-02
1.028205641128225656e+00 1.442750620384347204e+00 5.996603219702668214e-02
1.028305661132226545e+00 1.441524496531846555e+00 5.991506997155419956e-02
1.028405681136227212e+00 1.440299564129378984e+00 5.986415726713547464e-02
1.028505701140228101e+00 1.439075821873291972e+00 5.981329402958592695e-02
1.028605721144228768e+00 1.437853268461521061e+00 5.976248020478693718e-02
1.028705741148229658e+00 1.436631902593568766e+00 5.971171573868504917e-02
1.028805761152230547e+00 1.435411722970522108e+00 5.966100057729265688e-02
1.028905781156231214e+00 1.434192728295045960e+00 5.961033466668771985e-02
1.029005801160232103e+00 1.432974917271375492e+00 5.955971795301348570e-02
1.029105821164232770e+00 1.431758288605333052e+00 5.950915038247916317e-02
1.029205841168233659e+00 1.430542841004307286e+00 5.945863190135905474e-02
1.029305861172234549e+00 1.429328573177273132e+00 5.940816245599340323e-02
1.029405881176235216e+00 1.428115483834782262e+00 5.935774199278798929e-02
1.029505901180236105e+00 1.426903571688956873e+00 5.930737045821386777e-02
1.029605921184236772e+00 1.425692835453505891e+00 5.925704779880802686e-02
1.029705941188237661e+00 1.424483273843705655e+00 5.920677396117263180e-02
1.029805961192238550e+00 1.423274885576417459e+00 5.915654889197570487e-02
1.029905981196239217e+00 1.422067669370081111e+00 5.910637253795088253e-02
1.030006001200240107e+00 1.420861623944704499e+00 5.905624484589697826e-02
1.030106021204240774e+00 1.419656748021883796e+00 5.900616576267880831e-02
1.030206041208241663e+00 1.418453040324782810e+00 5.895613523522636595e-02
1.030306061212242552e+00 1.417250499578132317e+00 5.890615321053475906e-02
1.030406081216243219e+00 1.416049124504542789e+00 5.885621963551097846e-02
1.030506101220244108e+00 1.414848913829432675e+00 5.880633445717870639e-02
1.030606121224244776e+00 1.413649866282102430e+00 5.875649762272299598e-02
1.030706141228245665e+00 1.412451980593318668e+00 5.870670907938982386e-02
1.030806161232246554e+00 1.411255255495331928e+00 5.865696877448685342e-02
1.030906181236247221e+00 1.410059689721870679e+00 5.860727665538317810e-02
1.031006201240248110e+00 1.408865282008130215e+00 5.855763266950884949e-02
1.031106221244248777e+00 1.407672031090794640e+00 5.850803676435580719e-02
1.031206241248249666e+00 1.406479935708013551e+00 5.845848888747689348e-02
1.031306261252250556e+00 1.405288994599420693e+00 5.840898898648665127e-02
1.031406281256251223e+00 1.404099206506127517e+00 5.835953700906101882e-02
1.031506301260252112e+00 1.402910570170712745e+00 5.831013290293694806e-02
1.031606321264252779e+00 1.401723084337243463e+00 5.826077661591323731e-02
1.031706341268253668e+00 1.400536747751252475e+00 5.821146809584960141e-02
1.031806361272254557e+00 1.399351559159756730e+00 5.816220729066744893e-02
1.031906381276255225e+00 1.398167517311250441e+00 5.811299414834959071e-02
1.032006401280256114e+00 1.396984620955696199e+00 5.806382861693985820e-02
1.032106421284256781e+00 1.395802868844543410e+00 5.801471064454390147e-02
1.032206441288257670e+00 1.394622259730708302e+00 5.796564017932830798e-02
1.032306461292258559e+00 1.393442792368591698e+00 5.791661716952140049e-02
1.032406481296259226e+00 1.392264465514069904e+00 5.786764156341280690e-02
1.032506501300260116e+00 1.391087277924488941e+00 5.781871330935324516e-02
1.032606521304260783e+00 1.389911228358682305e+00 5.776983235575527259e-02
1.032706541308261672e+00 1.388736315576947877e+00 5.772099865109228678e-02
1.032806561312262339e+00 1.387562538341073237e+00 5.767221214389962880e-02
1.032906581316263228e+00 1.386389895414309459e+00 5.762347278277344526e-02
1.033006601320264117e+00 1.385218385561394872e+00 5.757478051637172217e-02
1.033106621324264784e+00 1.384048007548541070e+00 5.752613529341365356e-02
1.033206641328265674e+00 1.382878760143431807e+00 5.747753706267964835e-02
1.033306661332266341e+00 1.381710642115235865e+00 5.742898577301181612e-02
1.033406681336267230e+00 1.380543652234588414e+00 5.738048137331322462e-02
1.033506701340268119e+00 1.379377789273609878e+00 5.733202381254868391e-02
1.033606721344268786e+00 1.378213052005896611e+00 5.728361303974432300e-02
1.033706741348269675e+00 1.377049439206514014e+00 5.723524900398736098e-02
1.033806761352270343e+00 1.375886949652014746e+00 5.718693165442681470e-02
1.033906781356271232e+00 1.374725582120417178e+00 5.713866094027261755e-02
1.034006801360272121e+00 1.373565335391225162e+00 5.709043681079645910e-02
1.034106821364272788e+00 1.372406208245417147e+00 5.704225921533130628e-02
1.034206841368273677e+00 1.371248199465442852e+00 5.699412810327129236e-02
1.034306861372274344e+00 1.370091307835237249e+00 5.694604342407226516e-02
1.034406881376275233e+00 1.368935532140202138e+00 5.689800512725104453e-02
1.034506901380276123e+00 1.367780871167224577e+00 5.685001316238619956e-02
1.034606921384276790e+00 1.366627323704666441e+00 5.680206747911757670e-02
1.034706941388277679e+00 1.365474888542359988e+00 5.675416802714614017e-02
1.034806961392278346e+00 1.364323564471623618e+00 5.670631475623463813e-02
1.034906981396279235e+00 1.363173350285242780e+00 5.665850761620678383e-02
1.035007001400280124e+00 1.362024244777486404e+00 5.661074655694794955e-02
1.035107021404280792e+00 1.360876246744101126e+00 5.656303152840492371e-02
1.035207041408281681e+00 1.359729354982301075e+00 5.651536248058550149e-02
1.035307061412282348e+00 1.358583568290788302e+00 5.646773936355930362e-02
1.035407081416283237e+00 1.357438885468667422e+00 5.642016212741270131e-02
1.035507101420284126e+00 1.356295305313320876e+00 5.637263072216047721e-02
1.035607121424284793e+00 1.355152826627352702e+00 5.632514509803443481e-02
1.035707141428285682e+00 1.354011448215143298e+00 5.627770520534022131e-02
1.035807161432286350e+00 1.352871168882464836e+00 5.623031099444133346e-02
1.035907181436287239e+00 1.351731987436464166e+00 5.618296241575838901e-02
1.036007201440288128e+00 1.350593902685677472e+00 5.613565941976977197e-02
1.036107221444288795e+00 1.349456913440023387e+00 5.608840195701130654e-02
1.036207241448289684e+00 1.348321018510795444e+00 5.604118997807597258e-02
1.036307261452290351e+00 1.347186216710681617e+00 5.599402343361471052e-02
1.036407281456291241e+00 1.346052506853741670e+00 5.594690227433547769e-02
1.036507301460292130e+00 1.344919887755424925e+00 5.589982645100396996e-02
1.036607321464292797e+00 1.343788358232564040e+00 5.585279591444340663e-02
1.036707341468293686e+00 1.342657917103367904e+00 5.580581061553419042e-02
1.036807361472294353e+00 1.341528563187436296e+00 5.575887050521453198e-02
1.036907381476295242e+00 1.340400295305743672e+00 5.571197553447979761e-02
1.037007401480296132e+00 1.339273112280653377e+00 5.566512565438305749e-02
1.037107421484296799e+00 1.338147012935912317e+00 5.561832081603489825e-02
1.037207441488297688e+00 1.337021996096641852e+00 5.557156097060304140e-02
1.037307461492298355e+00 1.335898060589357339e+00 5.552484606931313432e-02
1.037407481496299244e+00 1.334775205241945484e+00 5.547817606344783437e-02
1.037507501500300133e+00 1.333653428883684544e+00 5.543155090434762761e-02
1.037607521504300800e+00 1.332532730345234340e+00 5.538497054341043335e-02
1.037707541508301690e+00 1.331413108458631145e+00 5.533843493209136821e-02
1.037807561512302357e+00 1.330294562057303454e+00 5.529194402190342611e-02
1.037907581516303246e+00 1.329177089976051995e+00 5.524549776441663174e-02
1.038007601520304135e+00 1.328060691051069053e+00 5.519909611125885240e-02
1.038107621524304802e+00 1.326945364119927806e+00 5.515273901411533314e-02
1.038207641528305691e+00 1.325831108021579219e+00 5.510642642472860647e-02
1.038307661532306359e+00 1.324717921596364478e+00 5.506015829489897817e-02
1.038407681536307248e+00 1.323605803685999227e+00 5.501393457648388191e-02
1.038507701540308137e+00 1.322494753133588441e+00 5.496775522139849685e-02
1.038607721544308804e+00 1.321384768783620434e+00 5.492162018161549780e-02
1.038707741548309693e+00 1.320275849481959307e+00 5.487552940916474303e-02
1.038807761552310360e+00 1.319167994075860273e+00 5.482948285613391953e-02
1.038907781556311249e+00 1.318061201413952777e+00 5.478348047466781445e-02
1.039007801560312139e+00 1.316955470346255375e+00 5.473752221696896736e-02
1.039107821564312806e+00 1.315850799724171072e+00 5.469160803529745513e-02
1.039207841568313695e+00 1.314747188400476219e+00 5.464573788197043397e-02
1.039307861572314362e+00 1.313644635229341384e+00 5.459991170936300681e-02
1.039407881576315251e+00 1.312543139066309150e+00 5.455412946990730733e-02
1.039507901580316140e+00 1.311442698768312543e+00 5.450839111609326326e-02
1.039607921584316808e+00 1.310343313193667480e+00 5.446269660046827721e-02
1.039707941588317697e+00 1.309244981202065006e+00 5.441704587563690049e-02
1.039807961592318364e+00 1.308147701654588602e+00 5.437143889426157561e-02
1.039907981596319253e+00 1.307051473413695764e+00 5.432587560906183832e-02
1.040008001600320142e+00 1.305956295343232876e+00 5.428035597281496288e-02
1.040108021604320809e+00 1.304862166308429439e+00 5.423487993835569843e-02
1.040208041608321698e+00 1.303769085175890297e+00 5.418944745857596362e-02
1.040308061612322366e+00 1.302677050813613846e+00 5.414405848642560998e-02
1.040408081616323255e+00 1.301586062090948515e+00 5.409871297491058995e-02
1.040508101620324144e+00 1.300496117875392210e+00 5.405341087695994529e-02
1.040608121624324811e+00 1.299407217036981699e+00 5.400815214560823058e-02
1.040708141628325700e+00 1.298319358449076200e+00 5.396293673402810520e-02
1.040808161632326367e+00 1.297232540986340332e+00 5.391776459544649763e-02
1.040908181636327257e+00 1.296146763524723466e+00 5.387263568314370338e-02
1.041008201640328146e+00 1.295062024941479040e+00 5.382754995045425234e-02
1.041108221644328813e+00 1.293978324115154122e+00 5.378250735076641614e-02
1.041208241648329702e+00 1.292895659925584972e+00 5.373750783752206939e-02
1.041308261652330369e+00 1.291814031253913031e+00 5.369255136421732799e-02
1.041408281656331258e+00 1.290733436982563820e+00 5.364763788440168185e-02
1.041508301660332148e+00 1.289653875995267374e+00 5.360276735167882750e-02
1.041608321664332815e+00 1.288575347177047803e+00 5.355793971970626566e-02
1.041708341668333704e+00 1.287497849414217743e+00 5.351315494219504448e-02
1.041808361672334371e+00 1.286421381594394342e+00 5.346841297291043266e-02
1.041908381676335260e+00 1.285345942606481051e+00 5.342371376567115610e-02
1.042008401680336149e+00 1.284271531340684280e+00 5.337905727435011960e-02
1.042108421684336816e+00 1.283198146688504071e+00 5.333444345287396970e-02
1.042208441688337706e+00 1.282125787542729656e+00 5.328987225522294896e-02
1.042308461692338373e+00 1.281054452797455445e+00 5.324534363543154125e-02
1.042408481696339262e+00 1.279984141348060822e+00 5.320085754758765301e-02
1.042508501700340151e+00 1.278914852091228127e+00 5.315641394583332791e-02
1.042608521704340818e+00 1.277846583924935553e+00 5.311201278436449014e-02
1.042708541708341707e+00 1.276779335748448263e+00 5.306765401743052807e-02
1.042808561712342375e+00 1.275713106462337043e+00 5.302333759933511997e-02
1.042908581716343264e+00 1.274647894968458095e+00 5.297906348443536667e-02
1.043008601720344153e+00 1.273583700169970134e+00 5.293483162714249929e-02
1.043108621724344820e+00 1.272520520971327951e+00 5.289064198192162253e-02
1.043208641728345709e+00 1.271458356278273083e+00 5.284649450329131914e-02
1.043308661732346376e+00 1.270397204997853136e+00 5.280238914582446874e-02
1.043408681736347265e+00 1.269337066038400907e+00 5.275832586414734571e-02
1.043508701740348155e+00 1.268277938309551933e+00 5.271430461294039638e-02
1.043608721744348822e+00 1.267219820722236712e+00 5.267032534693787821e-02
1.043708741748349711e+00 1.266162712188674710e+00 5.262638802092761692e-02
1.043808761752350378e+00 1.265106611622388799e+00 5.258249258975162405e-02
1.043908781756351267e+00 1.264051517938189262e+00 5.253863900830541694e-02
1.044008801760352156e+00 1.262997430052188008e+00 5.249482723153861552e-02
1.044108821764352824e+00 1.261944346881791912e+00 5.245105721445465774e-02
1.044208841768353713e+00 1.260892267345696593e+00 5.240732891211054290e-02
1.044308861772354380e+00 1.259841190363902408e+00 5.236364227961751161e-02
1.044408881776355269e+00 1.258791114857695570e+00 5.231999727214024093e-02
1.044508901780356158e+00 1.257742039749664142e+00 5.227639384489752433e-02
1.044608921784356825e+00 1.256693963963692706e+00 5.223283195316204275e-02
1.044708941788357714e+00 1.255646886424953257e+00 5.218931155225997598e-02
1.044808961792358382e+00 1.254600806059922080e+00 5.214583259757172434e-02
1.044908981796359271e+00 1.253555721796362432e+00 5.210239504453118009e-02
1.045009001800360160e+00 1.252511632563339194e+00 5.205899884862633109e-02
1.045109021804360827e+00 1.251468537291212435e+00 5.201564396539899715e-02
1.045209041808361716e+00 1.250426434911631191e+00 5.197233035044458715e-02
