r val absval
1.125825165033006670e+00 -9.745021871126804403e-01 5.036663865704388288e-01
1.125925185037007337e+00 -9.743186871002814664e-01 5.035715455434992549e-01
1.126025205041008226e+00 -9.741351181571487050e-01 5.034766688900684795e-01
1.126125225045008893e+00 -9.739514803026504408e-01 5.033817566201568283e-01
1.126225245049009782e+00 -9.737677735561575121e-01 5.032868087437760707e-01
1.126325265053010671e+00 -9.735839979370447539e-01 5.031918252709400852e-01
1.126425285057011338e+00 -9.734001534646898879e-01 5.030968062116639716e-01
1.126525305061012228e+00 -9.732162401584772971e-01 5.030017515759666047e-01
1.126625325065012895e+00 -9.730322580377966935e-01 5.029066613738693015e-01
1.126725345069013784e+00 -9.728482071220410088e-01 5.028115356153953774e-01
1.126825365073014673e+00 -9.726640874306081708e-01 5.027163743105703686e-01
1.126925385077015340e+00 -9.724798989829005480e-01 5.026211774694223644e-01
1.127025405081016229e+00 -9.722956417983239508e-01 5.025259451019812307e-01
1.127125425085016897e+00 -9.721113158962895184e-01 5.024306772182793868e-01
1.127225445089017786e+00 -9.719269212962118321e-01 5.023353738283512504e-01
1.127325465093018675e+00 -9.717424580175103577e-01 5.022400349422336818e-01
1.127425485097019342e+00 -9.715579260796093353e-01 5.021446605699658727e-01
1.127525505101020231e+00 -9.713733255019355584e-01 5.020492507215885691e-01
1.127625525105020898e+00 -9.711886563039223708e-01 5.019538054071457367e-01
1.127725545109021787e+00 -9.710039185050055588e-01 5.018583246366827844e-01
1.127825565113022677e+00 -9.708191121246263489e-01 5.017628084202476746e-01
1.127925585117023344e+00 -9.706342371822304083e-01 5.016672567678908123e-01
1.128025605121024233e+00 -9.704492936972664019e-01 5.015716696896641569e-01
1.128125625125024900e+00 -9.702642816891888788e-01 5.014760471956227761e-01
1.128225645129025789e+00 -9.700792011774552748e-01 5.013803892958229591e-01
1.128325665133026678e+00 -9.698940521815286875e-01 5.012846960003243257e-01
1.128425685137027346e+00 -9.697088347208761006e-01 5.011889673191880501e-01
1.128525705141028235e+00 -9.695235488149678282e-01 5.010932032624775267e-01
1.128625725145028902e+00 -9.693381944832801800e-01 5.009974038402587038e-01
1.128725745149029791e+00 -9.691527717452921298e-01 5.009015690625994166e-01
1.128825765153030680e+00 -9.689672806204878697e-01 5.008056989395699432e-01
1.128925785157031347e+00 -9.687817211283565877e-01 5.007097934812430040e-01
1.129025805161032237e+00 -9.685960932883899144e-01 5.006138526976928738e-01
1.129125825165032904e+00 -9.684103971200856975e-01 5.005178765989969358e-01
1.129225845169033793e+00 -9.682246326429444494e-01 5.004218651952339059e-01
1.129325865173034682e+00 -9.680387998764723445e-01 5.003258184964853861e-01
1.129425885177035349e+00 -9.678528988401797761e-01 5.002297365128351991e-01
1.129525905181036238e+00 -9.676669295535798021e-01 5.001336192543687220e-01
1.129625925185036905e+00 -9.674808920361923636e-01 5.000374667311745513e-01
1.129725945189037795e+00 -9.672947863075391783e-01 4.999412789533425605e-01
1.129825965193038684e+00 -9.671086123871480700e-01 4.998450559309655095e-01
1.129925985197039351e+00 -9.669223702945511922e-01 4.997487976741384896e-01
1.130026005201040240e+00 -9.667360600492830303e-01 4.996525041929578137e-01
1.130126025205040907e+00 -9.665496816708849526e-01 4.995561754975232915e-01
1.130226045209041796e+00 -9.663632351789006592e-01 4.994598115979360653e-01
1.130326065213042686e+00 -9.661767205928791791e-01 4.993634125042999417e-01
1.130426085217043353e+00 -9.659901379323743154e-01 4.992669782267211143e-01
1.130526105221044242e+00 -9.658034872169424245e-01 4.991705087753072201e-01
1.130626125225044909e+00 -9.656167684661463024e-01 4.990740041601692822e-01
1.130726145229045798e+00 -9.654299816995508543e-01 4.989774643914191565e-01
1.130826165233046687e+00 -9.652431269367274247e-01 4.988808894791723625e-01
1.130926185237047354e+00 -9.650562041972506888e-01 4.987842794335458629e-01
1.131026205241048244e+00 -9.648692135006989856e-01 4.986876342646586191e-01
1.131126225245048911e+00 -9.646821548666566493e-01 4.985909539826327008e-01
1.131226245249049800e+00 -9.644950283147100123e-01 4.984942385975912327e-01
1.131326265253050689e+00 -9.643078338644524017e-01 4.983974881196609474e-01
1.131426285257051356e+00 -9.641205715354781436e-01 4.983007025589689665e-01
1.131526305261052245e+00 -9.639332413473842287e-01 4.982038819256440210e-01
1.131626325265052913e+00 -9.637458433197764185e-01 4.981070262298191165e-01
1.131726345269053802e+00 -9.635583774722629169e-01 4.980101354816287573e-01
1.131826365273054691e+00 -9.633708438244573680e-01 4.979132096912101124e-01
1.131926385277055358e+00 -9.631832423959776346e-01 4.978162488687025711e-01
1.132026405281056247e+00 -9.629955732064449103e-01 4.977192530242472990e-01
1.132126425285056914e+00 -9.628078362754857178e-01 4.976222221679880708e-01
1.132226445289057803e+00 -9.626200316227297993e-01 4.975251563100704377e-01
1.132326465293058693e+00 -9.624321592678121151e-01 4.974280554606426707e-01
1.132426485297059360e+00 -9.622442192303714004e-01 4.973309196298548729e-01
1.132526505301060249e+00 -9.620562115300503869e-01 4.972337488278593676e-01
1.132626525305060916e+00 -9.618681361864965806e-01 4.971365430648108652e-01
1.132726545309061805e+00 -9.616799932193609290e-01 4.970393023508657970e-01
1.132826565313062694e+00 -9.614917826482998198e-01 4.969420266961835364e-01
1.132926585317063362e+00 -9.613035044929729711e-01 4.968447161109250110e-01
1.133026605321064251e+00 -9.611151587730440982e-01 4.967473706052534244e-01
1.133126625325064918e+00 -9.609267455081826892e-01 4.966499901893347557e-01
1.133226645329065807e+00 -9.607382647180604529e-01 4.965525748733362610e-01
1.133326665333066696e+00 -9.605497164223545381e-01 4.964551246674279716e-01
1.133426685337067363e+00 -9.603611006407465345e-01 4.963576395817821951e-01
1.133526705341068253e+00 -9.601724173929213624e-01 4.962601196265730152e-01
1.133626725345068920e+00 -9.599836666985690492e-01 4.961625648119770693e-01
1.133726745349069809e+00 -9.597948485773831750e-01 4.960649751481729930e-01
1.133826765353070698e+00 -9.596059630490619830e-01 4.959673506453415870e-01
1.133926785357071365e+00 -9.594170101333081568e-01 4.958696913136661499e-01
1.134026805361072254e+00 -9.592279898498277113e-01 4.957719971633315903e-01
1.134126825365072921e+00 -9.590389022183322121e-01 4.956742682045258142e-01
1.134226845369073811e+00 -9.588497472585360004e-01 4.955765044474380043e-01
1.134326865373074700e+00 -9.586605249901586356e-01 4.954787059022601192e-01
1.134426885377075367e+00 -9.584712354329246731e-01 4.953808725791866707e-01
1.134526905381076256e+00 -9.582818786065603334e-01 4.952830044884131144e-01
1.134626925385076923e+00 -9.580924545307990536e-01 4.951851016401385697e-01
1.134726945389077812e+00 -9.579029632253763804e-01 4.950871640445631550e-01
1.134826965393078702e+00 -9.577134047100327452e-01 4.949891917118897644e-01
1.134926985397079369e+00 -9.575237790045137976e-01 4.948911846523236790e-01
1.135027005401080258e+00 -9.573340861285676295e-01 4.947931428760717343e-01
1.135127025405080925e+00 -9.571443261019484394e-01 4.946950663933437076e-01
1.135227045409081814e+00 -9.569544989444127570e-01 4.945969552143506531e-01
1.135327065413082703e+00 -9.567646046757229961e-01 4.944988093493066783e-01
1.135427085417083370e+00 -9.565746433156452344e-01 4.944006288084277778e-01
1.135527105421084260e+00 -9.563846148839491024e-01 4.943024136019318338e-01
1.135627125425084927e+00 -9.561945194004100035e-01 4.942041637400396148e-01
1.135727145429085816e+00 -9.560043568848056728e-01 4.941058792329731109e-01
1.135827165433086705e+00 -9.558141273569195073e-01 4.940075600909573095e-01
1.135927185437087372e+00 -9.556238308365392342e-01 4.939092063242194186e-01
1.136027205441088261e+00 -9.554334673434555780e-01 4.938108179429881450e-01
1.136127225445088929e+00 -9.552430368974645924e-01 4.937123949574949155e-01
1.136227245449089818e+00 -9.550525395183658839e-01 4.936139373779731554e-01
1.136327265453090707e+00 -9.548619752259639437e-01 4.935154452146586768e-01
1.136427285457091374e+00 -9.546713440400672601e-01 4.934169184777893458e-01
1.136527305461092263e+00 -9.544806459804840992e-01 4.933183571776030285e-01
1.136627325465092930e+00 -9.542898810670314980e-01 4.932197613243420320e-01
1.136727345469093819e+00 -9.540990493195298239e-01 4.931211309282503841e-01
1.136827365473094709e+00 -9.539081507578043295e-01 4.930224659995747216e-01
1.136927385477095376e+00 -9.537171854016849304e-01 4.929237665485639575e-01
1.137027405481096265e+00 -9.535261532710039845e-01 4.928250325854683922e-01
1.137127425485096932e+00 -9.533350543856006221e-01 4.927262641205417681e-01
1.137227445489097821e+00 -9.531438887653153058e-01 4.926274611640385492e-01
1.137327465493098710e+00 -9.529526564299947156e-01 4.925286237262163636e-01
1.137427485497099378e+00 -9.527613573994893059e-01 4.924297518173347821e-01
1.137527505501100267e+00 -9.525699916936525291e-01 4.923308454476549856e-01
1.137627525505100934e+00 -9.523785593323439436e-01 4.922319046274413190e-01
1.137727545509101823e+00 -9.521870603354251061e-01 4.921329293669591265e-01
1.137827565513102712e+00 -9.519954947227633468e-01 4.920339196764766387e-01
1.137927585517103379e+00 -9.518038625142302145e-01 4.919348755662644734e-01
1.138027605521104269e+00 -9.516121637296999225e-01 4.918357970465944695e-01
1.138127625525104936e+00 -9.514203983890527905e-01 4.917366841277416301e-01
1.138227645529105825e+00 -9.512285665121711364e-01 4.916375368199821239e-01
1.138327665533106714e+00 -9.510366681189433846e-01 4.915383551335950618e-01
1.138427685537107381e+00 -9.508447032292617340e-01 4.914391390788617198e-01
1.138527705541108270e+00 -9.506526718630212702e-01 4.913398886660647058e-01
1.138627725545108937e+00 -9.504605740401228520e-01 4.912406039054896811e-01
1.138727745549109827e+00 -9.502684097804702246e-01 4.911412848074238613e-01
1.138827765553110716e+00 -9.500761791039722404e-01 4.910419313821569598e-01
1.138927785557111383e+00 -9.498838820305419706e-01 4.909425436399809661e-01
1.139027805561112272e+00 -9.496915185800952619e-01 4.908431215911893131e-01
1.139127825565112939e+00 -9.494990887725541784e-01 4.907436652460785420e-01
1.139227845569113828e+00 -9.493065926278430045e-01 4.906441746149464711e-01
1.139327865573114718e+00 -9.491140301658915757e-01 4.905446497080937496e-01
1.139427885577115385e+00 -9.489214014066335023e-01 4.904450905358229140e-01
1.139527905581116274e+00 -9.487287063700058365e-01 4.903454971084383329e-01
1.139627925585116941e+00 -9.485359450759512923e-01 4.902458694362473168e-01
1.139727945589117830e+00 -9.483431175444148042e-01 4.901462075295582865e-01
1.139827965593118719e+00 -9.481502237953474133e-01 4.900465113986828269e-01
1.139927985597119386e+00 -9.479572638487032687e-01 4.899467810539341328e-01
1.140028005601120276e+00 -9.477642377244402949e-01 4.898470165056273973e-01
1.140128025605120943e+00 -9.475711454425224112e-01 4.897472177640808666e-01
1.140228045609121832e+00 -9.473779870229148692e-01 4.896473848396133977e-01
1.140328065613122721e+00 -9.471847624855896930e-01 4.895475177425475111e-01
1.140428085617123388e+00 -9.469914718505222373e-01 4.894476164832072818e-01
1.140528105621124277e+00 -9.467981151376910764e-01 4.893476810719186165e-01
1.140628125625124945e+00 -9.466046923670803359e-01 4.892477115190101977e-01
1.140728145629125834e+00 -9.464112035586770277e-01 4.891477078348121510e-01
1.140828165633126723e+00 -9.462176487324734930e-01 4.890476700296574331e-01
1.140928185637127390e+00 -9.460240279084659587e-01 4.889475981138810545e-01
1.141028205641128279e+00 -9.458303411066539823e-01 4.888474920978195803e-01
1.141128225645128946e+00 -9.456365883470424505e-01 4.887473519918125175e-01
1.141228245649129835e+00 -9.454427696496391365e-01 4.886471778062007054e-01
1.141328265653130725e+00 -9.452488850344573645e-01 4.885469695513280364e-01
1.141428285657131392e+00 -9.450549345215140118e-01 4.884467272375400126e-01
1.141528305661132281e+00 -9.448609181308262883e-01 4.883464508751824695e-01
1.141628325665132948e+00 -9.446668358824188427e-01 4.882461404746050171e-01
1.141728345669133837e+00 -9.444726877963195433e-01 4.881457960461590417e-01
1.141828365673134726e+00 -9.442784738925625865e-01 4.880454176001990385e-01
1.141928385677135394e+00 -9.440841941911857216e-01 4.879450051470813898e-01
1.142028405681136283e+00 -9.438898487122292513e-01 4.878445586971639214e-01
1.142128425685136950e+00 -9.436954374757398067e-01 4.877440782608075120e-01
1.142228445689137839e+00 -9.435009605017662393e-01 4.876435638483744284e-01
1.142328465693138728e+00 -9.433064178103627295e-01 4.875430154702294350e-01
1.142428485697139395e+00 -9.431118094215875658e-01 4.874424331367396834e-01
1.142528505701140285e+00 -9.429171353555017010e-01 4.873418168582734911e-01
1.142628525705140952e+00 -9.427223956321719722e-01 4.872411666452023393e-01
1.142728545709141841e+00 -9.425275902716679921e-01 4.871404825078990419e-01
1.142828565713142730e+00 -9.423327192940639252e-01 4.870397644567389106e-01
1.142928585717143397e+00 -9.421377827194388210e-01 4.869390125020996440e-01
1.143028605721144286e+00 -9.419427805678740606e-01 4.868382266543602177e-01
1.143128625725144953e+00 -9.417477128594570202e-01 4.867374069239026602e-01
1.143228645729145843e+00 -9.415525796142771853e-01 4.866365533211101657e-01
1.143328665733146732e+00 -9.413573808524301478e-01 4.865356658563689818e-01
1.143428685737147399e+00 -9.411621165940146083e-01 4.864347445400670766e-01
1.143528705741148288e+00 -9.409667868591328199e-01 4.863337893825941394e-01
1.143628725745148955e+00 -9.407713916678922539e-01 4.862328003943426347e-01
1.143728745749149844e+00 -9.405759310404036011e-01 4.861317775857066925e-01
1.143828765753150734e+00 -9.403804049967817713e-01 4.860307209670825523e-01
1.143928785757151401e+00 -9.401848135571465592e-01 4.859296305488690626e-01
1.144028805761152290e+00 -9.399891567416208682e-01 4.858285063414666261e-01
1.144128825765152957e+00 -9.397934345703323755e-01 4.857273483552781435e-01
1.144228845769153846e+00 -9.395976470634119782e-01 4.856261566007081809e-01
1.144328865773154735e+00 -9.394017942409954580e-01 4.855249310881637470e-01
1.144428885777155402e+00 -9.392058761232230379e-01 4.854236718280542373e-01
1.144528905781156292e+00 -9.390098927302376053e-01 4.853223788307904352e-01
1.144628925785156959e+00 -9.388138440821879316e-01 4.852210521067860660e-01
1.144728945789157848e+00 -9.386177301992246758e-01 4.851196916664559655e-01
1.144828965793158737e+00 -9.384215511015047140e-01 4.850182975202180780e-01
1.144928985797159404e+00 -9.382253068091881421e-01 4.849168696784920130e-01
1.145029005801160293e+00 -9.380289973424388306e-01 4.848154081516993785e-01
1.145129025805160961e+00 -9.378326227214254240e-01 4.847139129502642807e-01
1.145229045809161850e+00 -9.376361829663197867e-01 4.846123840846123798e-01
1.145329065813162739e+00 -9.374396780972985566e-01 4.845108215651718897e-01
1.145429085817163406e+00 -9.372431081345428128e-01 4.844092254023733002e-01
1.145529105821164295e+00 -9.370464730982362989e-01 4.843075956066484888e-01
1.145629125825164962e+00 -9.368497730085687536e-01 4.842059321884323864e-01
1.145729145829165851e+00 -9.366530078857318031e-01 4.841042351581609782e-01
1.145829165833166741e+00 -9.364561777499231798e-01 4.840025045262733028e-01
1.145929185837167408e+00 -9.362592826213440578e-01 4.839007403032102306e-01
1.146029205841168297e+00 -9.360623225201988307e-01 4.837989424994143528e-01
1.146129225845168964e+00 -9.358652974666973323e-01 4.836971111253309807e-01
1.146229245849169853e+00 -9.356682074810520611e-01 4.835952461914068135e-01
1.146329265853170742e+00 -9.354710525834809554e-01 4.834933477080914366e-01
1.146429285857171410e+00 -9.352738327942057284e-01 4.833914156858363231e-01
1.146529305861172299e+00 -9.350765481334498697e-01 4.832894501350938343e-01
1.146629325865172966e+00 -9.348791986214405325e-01 4.831874510663183298e-01
1.146729345869173855e+00 -9.346817842784101993e-01 4.830854184899668335e-01
1.146829365873174744e+00 -9.344843051245971255e-01 4.829833524164994230e-01
1.146929385877175411e+00 -9.342867611802434524e-01 4.828812528563780626e-01
1.147029405881176300e+00 -9.340891524655938749e-01 4.827791198200662159e-01
1.147129425885176968e+00 -9.338914790008987499e-01 4.826769533180300664e-01
1.147229445889177857e+00 -9.336937408064113209e-01 4.825747533607375184e-01
1.147329465893178746e+00 -9.334959379023893833e-01 4.824725199586585855e-01
1.147429485897179413e+00 -9.332980703090952845e-01 4.823702531222658352e-01
1.147529505901180302e+00 -9.331001380467937034e-01 4.822679528620329448e-01
1.147629525905180969e+00 -9.329021411357556470e-01 4.821656191884368670e-01
1.147729545909181859e+00 -9.327040795962534547e-01 4.820632521119552760e-01
1.147829565913182748e+00 -9.325059534485657942e-01 4.819608516430690659e-01
1.147929585917183415e+00 -9.323077627129746636e-01 4.818584177922609069e-01
1.148029605921184304e+00 -9.321095074097649480e-01 4.817559505700149680e-01
1.148129625925184971e+00 -9.319111875592275274e-01 4.816534499868184160e-01
1.148229645929185860e+00 -9.317128031816551692e-01 4.815509160531594723e-01
1.148329665933186750e+00 -9.315143542973461921e-01 4.814483487795292449e-01
1.148429685937187417e+00 -9.313158409266029114e-01 4.813457481764208956e-01
1.148529705941188306e+00 -9.311172630897303071e-01 4.812431142543288631e-01
1.148629725945188973e+00 -9.309186208070391322e-01 4.811404470237507502e-01
1.148729745949189862e+00 -9.307199140988422492e-01 4.810377464951851589e-01
1.148829765953190751e+00 -9.305211429854582939e-01 4.809350126791335778e-01
1.148929785957191418e+00 -9.303223074872092324e-01 4.808322455860993827e-01
1.149029805961192308e+00 -9.301234076244204729e-01 4.807294452265876150e-01
1.149129825965192975e+00 -9.299244434174225304e-01 4.806266116111060360e-01
1.149229845969193864e+00 -9.297254148865488066e-01 4.805237447501638504e-01
1.149329865973194753e+00 -9.295263220521372549e-01 4.804208446542725941e-01
1.149429885977195420e+00 -9.293271649345306029e-01 4.803179113339463013e-01
1.149529905981196309e+00 -9.291279435540740206e-01 4.802149447997003384e-01
1.149629925985196977e+00 -9.289286579311180070e-01 4.801119450620526252e-01
1.149729945989197866e+00 -9.287293080860160588e-01 4.800089121315229135e-01
1.149829965993198755e+00 -9.285298940391263356e-01 4.799058460186330644e-01
1.149929985997199422e+00 -9.283304158108116599e-01 4.798027467339076035e-01
1.150030006001200311e+00 -9.281308734214368528e-01 4.796996142878719449e-01
1.150130026005200978e+00 -9.279312668913730633e-01 4.795964486910547775e-01
1.150230046009201867e+00 -9.277315962409933281e-01 4.794932499539858450e-01
1.150330066013202757e+00 -9.275318614906763459e-01 4.793900180871977779e-01
1.150430086017203424e+00 -9.273320626608045902e-01 4.792867531012251492e-01
1.150530106021204313e+00 -9.271321997717631991e-01 4.791834550066038645e-01
1.150630126025204980e+00 -9.269322728439431947e-01 4.790801238138729379e-01
1.150730146029205869e+00 -9.267322818977378196e-01 4.789767595335725492e-01
1.150830166033206758e+00 -9.265322269535458677e-01 4.788733621762456538e-01
1.150930186037207426e+00 -9.263321080317695744e-01 4.787699317524370946e-01
1.151030206041208315e+00 -9.261319251528145058e-01 4.786664682726933795e-01
1.151130226045208982e+00 -9.259316783370916681e-01 4.785629717475637923e-01
1.151230246049209871e+00 -9.257313676050141771e-01 4.784594421875987269e-01
1.151330266053210760e+00 -9.255309929770010324e-01 4.783558796033516858e-01
1.151430286057211427e+00 -9.253305544734744537e-01 4.782522840053777813e-01
1.151530306061212316e+00 -9.251300521148601019e-01 4.781486554042339021e-01
1.151630326065212984e+00 -9.249294859215858589e-01 4.780449938104781027e-01
1.151730346069213873e+00 -9.247288559140836028e-01 4.779412992346704359e-01
1.151830366073214762e+00 -9.245281621127917626e-01 4.778375716873745072e-01
1.151930386077215429e+00 -9.243274045381532078e-01 4.777338111791559760e-01
1.152030406081216318e+00 -9.241265832106126954e-01 4.776300177205817232e-01
1.152130426085216985e+00 -9.239256981506210886e-01 4.775261913222216270e-01
1.152230446089217875e+00 -9.237247493786316932e-01 4.774223319946468425e-01
1.152330466093218764e+00 -9.235237369151023668e-01 4.773184397484309671e-01
1.152430486097219431e+00 -9.233226607804954078e-01 4.772145145941497635e-01
1.152530506101220320e+00 -9.231215209952756684e-01 4.771105565423804373e-01
1.152630526105220987e+00 -9.229203175799137737e-01 4.770065656037031365e-01
1.152730546109221876e+00 -9.227190505548821253e-01 4.769025417886988416e-01
1.152830566113222766e+00 -9.225177199406588979e-01 4.767984851079516417e-01
1.152930586117223433e+00 -9.223163257577254859e-01 4.766943955720472359e-01
1.153030606121224322e+00 -9.221148680265669473e-01 4.765902731915732660e-01
1.153130626125224989e+00 -9.219133467676730032e-01 4.764861179771196498e-01
1.153230646129225878e+00 -9.217117620015362611e-01 4.763819299392779150e-01
1.153330666133226767e+00 -9.215101137486541027e-01 4.762777090886420317e-01
1.153430686137227434e+00 -9.213084020295280174e-01 4.761734554358081351e-01
1.153530706141228324e+00 -9.211066268646624922e-01 4.760691689913737479e-01
1.153630726145228991e+00 -9.209047882745670099e-01 4.759648497659392241e-01
1.153730746149229880e+00 -9.207028862797537183e-01 4.758604977701060834e-01
1.153830766153230769e+00 -9.205009209007397608e-01 4.757561130144785100e-01
1.153930786157231436e+00 -9.202988921580464998e-01 4.756516955096629085e-01
1.154030806161232325e+00 -9.200968000721977402e-01 4.755472452662667937e-01
1.154130826165232993e+00 -9.198946446637226160e-01 4.754427622949006782e-01
1.154230846169233882e+00 -9.196924259531531476e-01 4.753382466061763512e-01
1.154330866173234771e+00 -9.194901439610263516e-01 4.752336982107082108e-01
1.154430886177235438e+00 -9.192877987078827973e-01 4.751291171191127094e-01
1.154530906181236327e+00 -9.190853902142661624e-01 4.750245033420075758e-01
1.154630926185236994e+00 -9.188829185007254541e-01 4.749198568900135364e-01
1.154730946189237883e+00 -9.186803835878122326e-01 4.748151777737525392e-01
1.154830966193238773e+00 -9.184777854960828325e-01 4.747104660038490298e-01
1.154930986197239440e+00 -9.182751242460981400e-01 4.746057215909297855e-01
1.155031006201240329e+00 -9.180723998584207068e-01 4.745009445456224717e-01
1.155131026205240996e+00 -9.178696123536201901e-01 4.743961348785583620e-01
1.155231046209241885e+00 -9.176667617522669129e-01 4.742912926003691743e-01
1.155331066213242552e+00 -9.174638480749377489e-01 4.741864177216899012e-01
1.155431086217243442e+00 -9.172608713422116811e-01 4.740815102531567571e-01
1.155531106221244331e+00 -9.170578315746730214e-01 4.739765702054086205e-01
1.155631126225244998e+00 -9.168547287929095235e-01 4.738715975890860910e-01
1.155731146229245887e+00 -9.166515630175119389e-01 4.737665924148314334e-01
1.155831166233246554e+00 -9.164483342690767920e-01 4.736615546932899101e-01
1.155931186237247443e+00 -9.162450425682024946e-01 4.735564844351076719e-01
1.156031206241248332e+00 -9.160416879354928987e-01 4.734513816509336448e-01
1.156131226245249000e+00 -9.158382703915555201e-01 4.733462463514188090e-01
1.156231246249249889e+00 -9.156347899570012050e-01 4.732410785472156989e-01
1.156331266253250556e+00 -9.154312466524457959e-01 4.731358782489795689e-01
1.156431286257251445e+00 -9.152276404985072444e-01 4.730306454673666172e-01
1.156531306261252334e+00 -9.150239715158092757e-01 4.729253802130362061e-01
1.156631326265253001e+00 -9.148202397249780571e-01 4.728200824966488081e-01
1.156731346269253891e+00 -9.146164451466402001e-01 4.727147523288652287e-01
1.156831366273254558e+00 -9.144125878014309761e-01 4.726093897203506033e-01
1.156931386277255447e+00 -9.142086677099883207e-01 4.725039946817716219e-01
1.157031406281256336e+00 -9.140046848929551659e-01 4.723985672237974720e-01
1.157131426285257003e+00 -9.138006393709778852e-01 4.722931073570991178e-01
1.157231446289257892e+00 -9.135965311647062936e-01 4.721876150923492999e-01
1.157331466293258559e+00 -9.133923602947947584e-01 4.720820904402230900e-01
1.157431486297259449e+00 -9.131881267819006442e-01 4.719765334113971700e-01
1.157531506301260338e+00 -9.129838306466857567e-01 4.718709440165504976e-01
1.157631526305261005e+00 -9.127794719098165643e-01 4.717653222663644175e-01
1.157731546309261894e+00 -9.125750505919613120e-01 4.716596681715212180e-01
1.157831566313262561e+00 -9.123705667137939068e-01 4.715539817427060743e-01
1.157931586317263450e+00 -9.121660202959910313e-01 4.714482629906056044e-01
1.158031606321264340e+00 -9.119614113592340310e-01 4.713425119259089247e-01
1.158131626325265007e+00 -9.117567399242081372e-01 4.712367285593070387e-01
1.158231646329265896e+00 -9.115520060116012457e-01 4.711309129014923935e-01
1.158331666333266563e+00 -9.113472096421065816e-01 4.710250649631601561e-01
1.158431686337267452e+00 -9.111423508364195900e-01 4.709191847550067145e-01
1.158531706341268341e+00 -9.109374296152412676e-01 4.708132722877311771e-01
1.158631726345269009e+00 -9.107324459992762744e-01 4.707073275720347061e-01
1.158731746349269898e+00 -9.105274000092312692e-01 4.706013506186194628e-01
1.158831766353270565e+00 -9.103222916658193498e-01 4.704953414381908283e-01
1.158931786357271454e+00 -9.101171209897549463e-01 4.703893000414549608e-01
1.159031806361272343e+00 -9.099118880017583733e-01 4.702832264391210715e-01
1.159131826365273010e+00 -9.097065927225531645e-01 4.701771206419000371e-01
1.159231846369273899e+00 -9.095012351728657407e-01 4.700709826605041219e-01
1.159331866373274567e+00 -9.092958153734284066e-01 4.699648125056487546e-01
1.159431886377275456e+00 -9.090903333449749102e-01 4.698586101880500854e-01
1.159531906381276345e+00 -9.088847891082443287e-01 4.697523757184269844e-01
1.159631926385277012e+00 -9.086791826839801800e-01 4.696461091075006533e-01
1.159731946389277901e+00 -9.084735140929277586e-01 4.695398103659931266e-01
1.159831966393278568e+00 -9.082677833558384650e-01 4.694334795046297137e-01
1.159931986397279458e+00 -9.080619904934658093e-01 4.693271165341366680e-01
1.160032006401280347e+00 -9.078561355265679644e-01 4.692207214652429070e-01
1.160132026405281014e+00 -9.076502184759075442e-01 4.691142943086793471e-01
1.160232046409281903e+00 -9.074442393622493830e-01 4.690078350751781811e-01
1.160332066413282570e+00 -9.072381982063639771e-01 4.689013437754746549e-01
1.160432086417283459e+00 -9.070320950290238216e-01 4.687948204203047919e-01
1.160532106421284348e+00 -9.068259298510068511e-01 4.686882650204076128e-01
1.160632126425285016e+00 -9.066197026930945535e-01 4.685816775865239148e-01
1.160732146429285905e+00 -9.064134135760714139e-01 4.684750581293961047e-01
1.160832166433286572e+00 -9.062070625207271357e-01 4.683684066597691431e-01
1.160932186437287461e+00 -9.060006495478533095e-01 4.682617231883891007e-01
1.161032206441288350e+00 -9.057941746782472991e-01 4.681550077260049902e-01
1.161132226445289017e+00 -9.055876379327097991e-01 4.680482602833674899e-01
1.161232246449289907e+00 -9.053810393320442795e-01 4.679414808712288876e-01
1.161332266453290574e+00 -9.051743788970599836e-01 4.678346695003441913e-01
1.161432286457291463e+00 -9.049676566485680418e-01 4.677278261814696303e-01
1.161532306461292352e+00 -9.047608726073845808e-01 4.676209509253638208e-01
1.161632326465293019e+00 -9.045540267943298351e-01 4.675140437427877105e-01
1.161732346469293908e+00 -9.043471192302232620e-01 4.674071046445016364e-01
1.161832366473294575e+00 -9.041401499358916460e-01 4.673001336412698214e-01
1.161932386477295465e+00 -9.039331189321648807e-01 4.671931307438580983e-01
1.162032406481296354e+00 -9.037260262398787436e-01 4.670860959630353526e-01
1.162132426485297021e+00 -9.035188718798722318e-01 4.669790293095720801e-01
1.162232446489297910e+00 -9.033116558729870071e-01 4.668719307942401642e-01
1.162332466493298577e+00 -9.031043782400700604e-01 4.667648004278143747e-01
1.162432486497299466e+00 -9.028970390019708248e-01 4.666576382210704810e-01
1.162532506501300356e+00 -9.026896381795433966e-01 4.665504441847869721e-01
1.162632526505301023e+00 -9.024821757936457578e-01 4.664432183297440582e-01
1.162732546509301912e+00 -9.022746518651384440e-01 4.663359606667233925e-01
1.162832566513302579e+00 -9.020670664148873197e-01 4.662286712065095151e-01
1.162932586517303468e+00 -9.018594194637605810e-01 4.661213499598879650e-01
1.163032606521304357e+00 -9.016517110326313089e-01 4.660139969376468905e-01
1.163132626525305025e+00 -9.014439411423765813e-01 4.659066121505764935e-01
1.163232646529305914e+00 -9.012361098138751414e-01 4.657991956094678088e-01
1.163332666533306581e+00 -9.010282170680125047e-01 4.656917473251154793e-01
1.163432686537307470e+00 -9.008202629256751859e-01 4.655842673083145922e-01
1.163532706541308359e+00 -9.006122474077552509e-01 4.654767555698630654e-01
